Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Distance_KM,Delivery State
19.12663,72.829976,19.14663,72.849976,3.06,Maharashtra
22.311844,73.165081,22.351844,73.205081,6.06,Gujarat
30.893384,75.821202,30.913384,75.841202,2.93,Punjab
22.753659,75.903365,22.843659,75.993365,13.61,Madhya Pradesh
9.957144,76.296783,10.007144,76.346783,7.8,Kerala
21.157735,72.768778,21.267735,72.878778,16.72,Gujarat
18.554382,73.798206,18.624382,73.868206,10.72,Maharashtra
19.121999,72.908493,19.181999,72.968493,9.18,Maharashtra
21.170096,72.789122,21.190096,72.809122,3.04,Gujarat
19.065838,72.832658,19.175838,72.942658,16.83,Maharashtra
19.003517,72.82765,19.133517,72.95765,19.89,Maharashtra
26.474133,80.3481,26.564133,80.4381,13.43,Uttar Pradesh
26.471617,80.313564,26.561617,80.403564,13.43,Uttar Pradesh
19.875908,75.358888,19.955908,75.438888,12.21,Maharashtra
13.066762,80.251865,13.096762,80.281865,4.66,Tamil Nadu
26.913726,75.75282,26.953726,75.792821,5.96,Rajasthan
12.334022,76.618203,12.364022,76.648203,4.66,Karnataka
13.029198,77.570997,13.079198,77.620997,7.76,Karnataka
13.091809,80.219104,13.171809,80.299104,12.42,Tamil Nadu
12.978453,77.643685,12.998453,77.663685,3.11,Karnataka
12.316967,76.603067,12.426967,76.713067,17.1,Karnataka
19.1093,72.825451,19.1193,72.835451,1.53,Maharashtra
12.970221,77.645396,12.990221,77.665396,3.11,Karnataka
13.054347,80.257221,13.084347,80.287221,4.66,Tamil Nadu
11.000762,76.981876,11.090762,77.071876,14.02,Tamil Nadu
12.972793,80.249982,13.042793,80.319982,10.87,Karnataka
12.334022,76.618203,12.384022,76.668203,7.77,Karnataka
12.321214,76.621094,12.331214,76.631094,1.55,Karnataka
27.159795,78.04299,27.209795,78.09299,7.44,Uttar Pradesh
23.333017,85.3172,23.393017,85.3772,9.06,Jharkhand
13.081878,80.248519,13.191878,80.358519,17.07,Tamil Nadu
17.483216,78.552111,17.593216,78.662111,16.9,Telengana
17.410371,78.437225,17.440371,78.467225,4.61,Telengana
19.880256,75.323503,19.920256,75.363503,6.11,Maharashtra
22.725835,75.887648,22.765835,75.927648,6.05,Madhya Pradesh
21.160522,72.771477,21.200522,72.811477,6.08,Gujarat
22.551084,88.354127,22.641084,88.444127,13.62,West Bengal
13.058616,80.264151,13.068616,80.274151,1.55,Tamil Nadu
23.359033,85.325347,23.389033,85.355347,4.53,Jharkhand
21.149669,72.772629,21.229669,72.852629,12.16,Gujarat
19.178321,72.834715,19.248321,72.904715,10.71,Maharashtra
12.979166,77.640709,13.049166,77.710709,10.87,Karnataka
26.90519,75.810753,26.99519,75.900753,13.41,Rajasthan
22.514585,88.39331,22.644585,88.52331,19.68,West Bengal
12.933298,77.614293,13.003298,77.684293,10.87,Karnataka
12.906229,77.596791,12.916229,77.606791,1.55,Karnataka
25.453436,81.833167,25.533436,81.913167,11.98,Uttar Pradesh
12.98041,77.640489,13.07041,77.730489,13.97,Karnataka
19.1813,72.836191,19.2213,72.876191,6.12,Maharashtra
21.160522,72.771477,21.210522,72.821477,7.6,Gujarat
17.483216,78.552111,17.553216,78.622111,10.76,Telengana
22.732225,75.874765,22.782225,75.924765,7.56,Madhya Pradesh
22.695207,75.866059,22.745207,75.916059,7.56,Madhya Pradesh
18.56245,73.916619,18.59245,73.946619,4.6,Maharashtra
12.316967,76.603067,12.406967,76.693067,13.99,Karnataka
11.025083,77.015393,11.115083,77.105393,14.02,Tamil Nadu
17.410371,78.437225,17.440371,78.467225,4.61,Telengana
9.957144,76.296783,10.087144,76.426783,20.29,Kerala
22.725835,75.887648,22.835835,75.997648,16.64,Madhya Pradesh
30.914057,75.83982,30.994057,75.91982,11.72,Punjab
17.450851,78.379347,17.470851,78.399347,3.07,Telengana
22.74806,75.8934,22.85806,76.0034,16.64,Madhya Pradesh
21.157735,72.768778,21.237735,72.848778,12.16,Gujarat
12.323978,76.627961,12.333978,76.637961,1.55,Karnataka
13.086438,80.220672,13.156439,80.290672,10.87,Tamil Nadu
17.411028,78.329645,17.451028,78.369645,6.15,Telengana
12.311072,76.654878,12.381072,76.724878,10.88,Karnataka
19.131141,72.813074,19.201141,72.883074,10.71,Maharashtra
12.934179,77.615797,13.004179,77.685797,10.87,Karnataka
21.170798,72.790489,21.230798,72.850489,9.12,Gujarat
21.149569,72.772697,21.199569,72.822697,7.6,Gujarat
13.049645,80.242268,13.079645,80.272268,4.66,Tamil Nadu
21.185047,72.80859,21.245047,72.86859,9.12,Gujarat
21.157735,72.768778,21.227735,72.838778,10.64,Gujarat
12.970221,77.645396,13.050221,77.725396,12.42,Karnataka
10.006881,76.345397,10.066881,76.405397,9.36,Kerala
22.751857,75.866699,22.821857,75.936699,10.59,Madhya Pradesh
22.311844,73.165081,22.371844,73.225081,9.09,Gujarat
17.455894,78.375467,17.585894,78.505467,19.97,Telengana
12.284747,76.625861,12.294747,76.635861,1.55,Karnataka
26.892312,75.806896,26.982312,75.896896,13.41,Rajasthan
12.323978,76.627961,12.343978,76.647961,3.11,Karnataka
26.956431,75.776649,27.096431,75.916649,20.85,Rajasthan
21.185047,72.80859,21.235047,72.85859,7.6,Gujarat
12.979166,77.640709,13.049166,77.710709,10.87,Karnataka
17.41233,78.449654,17.48233,78.519654,10.76,Telengana
19.131141,72.813074,19.17114,72.853074,6.12,Maharashtra
13.027018,80.254791,13.157018,80.384791,20.18,Tamil Nadu
23.369746,85.33982,23.389746,85.35982,3.02,Jharkhand
22.310237,73.158921,22.420237,73.268921,16.66,Gujarat
9.966783,76.242981,10.096783,76.372981,20.29,Kerala
21.149569,72.772697,21.209569,72.832697,9.12,Gujarat
18.53408,73.89852,18.60408,73.96852,10.73,Maharashtra
21.157735,72.768778,21.177735,72.788778,3.04,Gujarat
26.88842,75.800689,26.89842,75.810689,1.49,Rajasthan
13.026286,80.275235,13.086286,80.335235,9.31,Tamil Nadu
11.010375,76.95295,11.100375,77.04295,14.02,Tamil Nadu
22.311358,73.164798,22.401358,73.254798,13.63,Gujarat
22.753659,75.903365,22.823659,75.973365,10.59,Madhya Pradesh
17.458998,78.500366,17.478998,78.520366,3.07,Telengana
26.482581,80.315628,26.512581,80.345628,4.48,Uttar Pradesh
23.371292,85.327872,23.431292,85.387872,9.06,Jharkhand
26.913483,75.803139,26.923483,75.813139,1.49,Rajasthan
23.353783,85.326967,23.483783,85.456967,19.62,Jharkhand
22.515082,88.36783,22.605082,88.45783,13.62,West Bengal
22.31279,73.170283,22.32279,73.180283,1.51,Gujarat
12.334022,76.618203,12.444022,76.728203,17.1,Karnataka
13.058616,80.264151,13.078616,80.284151,3.1,Tamil Nadu
26.49095,80.318656,26.62095,80.448656,19.39,Uttar Pradesh
26.474986,80.342796,26.494986,80.362796,2.98,Uttar Pradesh
18.569156,73.774723,18.639156,73.844723,10.72,Maharashtra
22.31279,73.170283,22.37279,73.230283,9.09,Gujarat
17.433809,78.386744,17.523809,78.476744,13.83,Telengana
19.131141,72.813074,19.201141,72.883074,10.71,Maharashtra
26.911378,75.789034,26.971378,75.849034,8.94,Rajasthan
17.41233,78.449654,17.54233,78.579654,19.98,Telengana
18.563934,73.915367,18.593934,73.945367,4.6,Maharashtra
12.933298,77.614293,12.953298,77.634293,3.11,Karnataka
15.56155,73.749092,15.57155,73.759092,1.54,Goa
22.307898,73.167788,22.327898,73.187788,3.03,Gujarat
12.352058,76.60665,12.422058,76.67665,10.88,Karnataka
12.979166,77.640709,13.049166,77.710709,10.87,Karnataka
27.163303,78.057044,27.193303,78.087044,4.46,Uttar Pradesh
11.024839,77.007003,11.064839,77.047003,6.23,Tamil Nadu
26.913483,75.803139,26.933483,75.823139,2.98,Rajasthan
30.885915,75.788259,30.975915,75.878259,13.18,Punjab
13.081878,80.248519,13.141878,80.308519,9.31,Tamil Nadu
12.978453,77.643685,13.028453,77.693685,7.76,Karnataka
21.186884,72.793616,21.206884,72.813616,3.04,Gujarat
11.008638,76.984311,11.098638,77.074311,14.02,Tamil Nadu
11.010375,76.95295,11.100375,77.04295,14.02,Tamil Nadu
26.481547,80.299775,26.501547,80.319775,2.98,Uttar Pradesh
13.054347,80.257221,13.064347,80.267221,1.55,Tamil Nadu
19.875016,75.322405,19.885016,75.332405,1.53,Maharashtra
12.323194,76.630583,12.393194,76.700583,10.88,Karnataka
21.149669,72.772629,21.209669,72.832629,9.12,Gujarat
13.005801,80.250744,13.115801,80.360744,17.08,Tamil Nadu
23.39925,85.390464,23.43925,85.430464,6.04,Jharkhand
18.593481,73.785901,18.673481,73.865901,12.25,Maharashtra
11.022477,76.995667,11.112477,77.085667,14.02,Tamil Nadu
22.307898,73.167788,22.347898,73.207788,6.06,Gujarat
22.514585,88.39331,22.604585,88.48331,13.62,West Bengal
12.913041,77.683237,12.963041,77.733237,7.76,Karnataka
23.353783,85.326967,23.393783,85.366967,6.04,Jharkhand
17.451976,78.385883,17.511976,78.445883,9.22,Telengana
9.970717,76.285447,10.020717,76.335447,7.8,Kerala
21.149834,72.778666,21.199834,72.828666,7.6,Gujarat
12.284747,76.625861,12.294747,76.635861,1.55,Karnataka
22.32,73.17,22.38,73.23,9.09,Gujarat
12.304569,76.643622,12.364569,76.703622,9.33,Karnataka
18.539299,73.897902,18.589299,73.947902,7.66,Maharashtra
26.846156,75.8023,26.896156,75.8523,7.45,Rajasthan
17.428294,78.404423,17.458294,78.434423,4.61,Telengana
18.592718,73.773572,18.612718,73.793572,3.06,Maharashtra
22.311358,73.164798,22.321358,73.174798,1.51,Gujarat
13.027018,80.254791,13.077018,80.304791,7.76,Tamil Nadu
12.981615,80.231598,13.091615,80.341598,17.08,Karnataka
13.027018,80.254791,13.097018,80.324791,10.87,Tamil Nadu
18.546258,73.904337,18.656258,74.014337,16.85,Maharashtra
9.966783,76.242981,10.076783,76.352981,17.17,Kerala
21.175975,72.795503,21.245975,72.865503,10.64,Gujarat
23.355164,85.324097,23.375164,85.344097,3.02,Jharkhand
12.299524,76.64262,12.369524,76.71262,10.88,Karnataka
30.340722,78.060221,30.410722,78.130221,10.28,Uttarakhand
18.51421,73.838429,18.54421,73.868429,4.6,Maharashtra
21.17106,72.789292,21.28106,72.899292,16.72,Gujarat
15.544419,73.755736,15.604419,73.815736,9.26,Goa
26.846156,75.8023,26.856156,75.8123,1.49,Rajasthan
13.058616,80.264151,13.098616,80.304151,6.21,Tamil Nadu
12.906229,77.596791,12.956229,77.646791,7.76,Karnataka
26.90519,75.810753,27.04519,75.950753,20.85,Rajasthan
26.911927,75.797282,26.991927,75.877282,11.92,Rajasthan
30.346994,78.062543,30.436994,78.152543,13.22,Uttarakhand
17.438263,78.397865,17.478263,78.437865,6.15,Telengana
12.935662,77.61413,12.955662,77.63413,3.11,Karnataka
18.516216,73.842527,18.546216,73.872527,4.6,Maharashtra
17.45971,78.368855,17.52971,78.438855,10.76,Telengana
19.221315,72.862381,19.301315,72.942381,12.23,Maharashtra
23.355164,85.324097,23.405164,85.374097,7.55,Jharkhand
17.483216,78.552111,17.503216,78.572111,3.07,Telengana
17.458998,78.500366,17.498998,78.540366,6.15,Telengana
23.359407,85.325055,23.409407,85.375055,7.55,Jharkhand
12.323194,76.630583,12.413194,76.720583,13.99,Karnataka
13.054347,80.257221,13.074347,80.277221,3.1,Tamil Nadu
15.51315,73.78346,15.64315,73.91346,20.07,Goa
26.910262,75.783013,27.050262,75.923013,20.85,Rajasthan
9.966783,76.242981,9.996783,76.272981,4.68,Kerala
21.157729,72.768726,21.227729,72.838726,10.64,Gujarat
11.003669,76.976494,11.023669,76.996494,3.12,Tamil Nadu
12.981615,80.231598,13.061615,80.311598,12.42,Karnataka
21.175975,72.795503,21.235975,72.855503,9.12,Gujarat
12.297954,76.665169,12.367954,76.735169,10.88,Karnataka
26.902908,75.792934,26.942908,75.832934,5.96,Rajasthan
23.416792,85.316842,23.426792,85.326842,1.51,Jharkhand
30.893234,75.82172,30.963234,75.89172,10.26,Punjab
13.058616,80.264151,13.108616,80.314151,7.76,Tamil Nadu
12.934365,77.616155,13.044365,77.726155,17.08,Karnataka
11.008638,76.984311,11.058638,77.034311,7.79,Tamil Nadu
13.054347,80.257221,13.114347,80.317221,9.31,Tamil Nadu
22.53796,88.349843,22.66796,88.479843,19.67,West Bengal
10.027364,76.308258,10.047364,76.328258,3.12,Kerala
19.875016,75.322405,19.955016,75.402405,12.21,Maharashtra
21.149569,72.772697,21.199569,72.822697,7.6,Gujarat
11.026117,76.944652,11.096117,77.014652,10.91,Tamil Nadu
10.035573,76.336958,10.075573,76.376958,6.24,Kerala
26.913987,75.752891,27.053987,75.892891,20.85,Rajasthan
12.933284,77.615428,13.063284,77.745428,20.18,Karnataka
18.546947,73.900626,18.556947,73.910626,1.53,Maharashtra
11.024839,77.007003,11.134839,77.117003,17.14,Tamil Nadu
12.323225,76.630028,12.413225,76.720028,13.99,Karnataka
12.979166,77.640709,13.009166,77.670709,4.66,Karnataka
13.064181,80.236442,13.084181,80.256442,3.1,Tamil Nadu
30.319528,78.040267,30.339528,78.060267,2.94,Uttarakhand
22.761593,75.886362,22.841593,75.966362,12.1,Madhya Pradesh
22.311358,73.164798,22.321358,73.174798,1.51,Gujarat
12.323978,76.627961,12.333978,76.637961,1.55,Karnataka
22.310237,73.158921,22.340237,73.188921,4.54,Gujarat
21.15276,72.778059,21.16276,72.788059,1.52,Gujarat
12.3085,76.665808,12.4185,76.775808,17.1,Karnataka
26.905287,75.794592,26.915287,75.804592,1.49,Rajasthan
26.902328,75.794257,26.922328,75.814257,2.98,Rajasthan
25.45235,81.841889,25.58235,81.971889,19.47,Uttar Pradesh
22.728163,75.884212,22.788163,75.944212,9.08,Madhya Pradesh
22.725748,75.898497,22.815748,75.988497,13.61,Madhya Pradesh
19.875337,75.316722,19.885337,75.326722,1.53,Maharashtra
22.577821,88.400581,22.637821,88.460581,9.08,West Bengal
13.086438,80.220672,13.116438,80.250672,4.66,Tamil Nadu
12.935662,77.61413,12.955662,77.63413,3.11,Karnataka
12.949934,77.699386,12.969934,77.719386,3.11,Karnataka
21.183434,72.814492,21.293434,72.924492,16.72,Gujarat
26.849596,75.800512,26.959596,75.910512,16.39,Rajasthan
22.751857,75.866699,22.791857,75.906699,6.05,Madhya Pradesh
26.892312,75.806896,27.022313,75.936896,19.36,Rajasthan
19.120083,72.907385,19.150083,72.937385,4.59,Maharashtra
19.254567,72.848923,19.344567,72.938923,13.76,Maharashtra
13.086438,80.220672,13.196438,80.330672,17.07,Tamil Nadu
22.725835,75.887648,22.805835,75.967648,12.1,Madhya Pradesh
17.45971,78.368855,17.52971,78.438855,10.76,Telengana
17.422819,78.449578,17.502819,78.529578,12.29,Telengana
18.533811,73.899315,18.583811,73.949315,7.66,Maharashtra
18.536718,73.830327,18.546719,73.840328,1.53,Maharashtra
21.186438,72.794115,21.256438,72.864115,10.64,Gujarat
23.351058,85.325731,23.431058,85.405731,12.07,Jharkhand
12.326356,76.619103,12.366356,76.659103,6.22,Karnataka
12.323194,76.630583,12.363194,76.670583,6.22,Karnataka
12.337978,76.616792,12.417978,76.696792,12.43,Karnataka
11.024839,77.007003,11.034839,77.017003,1.56,Tamil Nadu
23.369746,85.33982,23.449746,85.41982,12.07,Jharkhand
22.728163,75.884212,22.768163,75.924212,6.05,Madhya Pradesh
13.027018,80.254791,13.117018,80.344791,13.97,Tamil Nadu
19.874733,75.353942,20.004733,75.483942,19.84,Maharashtra
12.297954,76.665169,12.377954,76.745169,12.44,Karnataka
11.025083,77.015393,11.035083,77.025393,1.56,Tamil Nadu
11.016298,76.972076,11.076298,77.032076,9.35,Tamil Nadu
18.516216,73.842527,18.626216,73.952527,16.85,Maharashtra
12.334022,76.618203,12.374022,76.658203,6.22,Karnataka
17.455894,78.375467,17.565894,78.485467,16.9,Telengana
22.722634,75.886959,22.762634,75.926959,6.05,Madhya Pradesh
21.173343,72.792731,21.223343,72.842731,7.6,Gujarat
22.651847,75.881991,22.661847,75.891991,1.51,Madhya Pradesh
13.064181,80.236442,13.154181,80.326442,13.97,Tamil Nadu
30.905562,75.832841,30.925562,75.852841,2.93,Punjab
26.914142,75.805704,26.954142,75.845704,5.96,Rajasthan
17.422819,78.449578,17.502819,78.529578,12.29,Telengana
30.335259,78.053162,30.395259,78.113162,8.81,Uttarakhand
18.520016,73.830547,18.570016,73.880547,7.66,Maharashtra
19.131141,72.813074,19.221141,72.903074,13.77,Maharashtra
12.310972,76.659264,12.400972,76.749264,13.99,Karnataka
17.438263,78.397865,17.548263,78.507865,16.9,Telengana
18.530963,73.828972,18.540963,73.838972,1.53,Maharashtra
22.307898,73.167788,22.437898,73.297788,19.69,Gujarat
23.354422,85.3329,23.484422,85.4629,19.62,Jharkhand
12.972161,77.596014,13.042161,77.666014,10.87,Karnataka
17.458998,78.500366,17.538998,78.580366,12.29,Telengana
19.876428,75.364792,19.926428,75.414792,7.63,Maharashtra
12.297954,76.665169,12.347954,76.715169,7.77,Karnataka
17.41233,78.449654,17.42233,78.459654,1.54,Telengana
27.163303,78.057044,27.203303,78.097044,5.95,Uttar Pradesh
22.74806,75.8934,22.78806,75.9334,6.05,Madhya Pradesh
26.471617,80.313564,26.541617,80.383564,10.45,Uttar Pradesh
18.536718,73.830327,18.586718,73.880327,7.66,Maharashtra
21.149669,72.772629,21.239669,72.862629,13.68,Gujarat
11.022298,76.998349,11.052298,77.028349,4.67,Tamil Nadu
12.934179,77.615797,13.004179,77.685797,10.87,Karnataka
11.001753,76.986241,11.071753,77.056241,10.91,Tamil Nadu
18.563934,73.915367,18.673935,74.025367,16.85,Maharashtra
23.232357,77.429989,23.282357,77.479989,7.55,Madhya Pradesh
19.1813,72.836191,19.2613,72.916191,12.23,Maharashtra
13.054347,80.257221,13.094347,80.297221,6.21,Tamil Nadu
19.12663,72.829976,19.14663,72.849976,3.06,Maharashtra
11.000762,76.981876,11.080762,77.061876,12.46,Tamil Nadu
18.994049,72.825203,19.054049,72.885203,9.18,Maharashtra
15.576683,73.75575,15.616683,73.79575,6.18,Goa
26.766536,75.837333,26.826536,75.897333,8.94,Rajasthan
12.299524,76.64262,12.349524,76.69262,7.77,Karnataka
18.546258,73.904337,18.596258,73.954337,7.66,Maharashtra
12.933298,77.614293,12.983298,77.664293,7.76,Karnataka
18.516216,73.842527,18.596216,73.922527,12.26,Maharashtra
17.431668,78.408321,17.561668,78.538321,19.98,Telengana
18.51421,73.838429,18.64421,73.968429,19.92,Maharashtra
18.516216,73.842527,18.646216,73.972527,19.92,Maharashtra
21.186884,72.793616,21.256884,72.863616,10.64,Gujarat
15.498603,73.826911,15.588603,73.916911,13.9,Goa
12.323978,76.627961,12.403978,76.707961,12.44,Karnataka
11.006686,76.951736,11.066686,77.011736,9.35,Tamil Nadu
26.90294,75.793007,27.03294,75.923007,19.36,Rajasthan
19.875522,75.367127,19.955522,75.447127,12.21,Maharashtra
22.760072,75.892574,22.770072,75.902574,1.51,Madhya Pradesh
12.949934,77.699386,13.039934,77.789386,13.97,Karnataka
18.536718,73.830327,18.666719,73.960327,19.92,Maharashtra
26.913987,75.752891,26.923987,75.762891,1.49,Rajasthan
19.1093,72.825451,19.1993,72.915451,13.77,Maharashtra
26.892312,75.806896,26.912312,75.826896,2.98,Rajasthan
23.374989,85.335486,23.444989,85.405486,10.56,Jharkhand
22.310329,73.169083,22.380329,73.239083,10.6,Gujarat
23.369746,85.33982,23.449746,85.41982,12.07,Jharkhand
10.027364,76.308258,10.067364,76.348258,6.24,Kerala
22.31279,73.170283,22.32279,73.180283,1.51,Gujarat
26.849596,75.800512,26.869596,75.820512,2.98,Rajasthan
21.173343,72.792731,21.193343,72.812731,3.04,Gujarat
19.176269,72.836721,19.236269,72.896721,9.18,Maharashtra
30.893081,75.821495,30.953081,75.881495,8.79,Punjab
27.16185,78.040165,27.17185,78.050165,1.49,Uttar Pradesh
18.56245,73.916619,18.57245,73.926619,1.53,Maharashtra
12.334022,76.618203,12.444022,76.728203,17.1,Karnataka
22.310329,73.169083,22.400329,73.259083,13.63,Gujarat
26.913987,75.752891,26.963987,75.802891,7.45,Rajasthan
12.970221,77.645396,12.990221,77.665396,3.11,Karnataka
22.722634,75.886959,22.732634,75.896959,1.51,Madhya Pradesh
17.45971,78.368855,17.56971,78.478855,16.9,Telengana
22.31279,73.170283,22.36279,73.220283,7.57,Gujarat
12.299524,76.64262,12.319524,76.66262,3.11,Karnataka
15.157944,73.950889,15.287944,74.080889,20.09,Goa
13.066762,80.251865,13.086762,80.271865,3.1,Tamil Nadu
18.51421,73.838429,18.59421,73.918429,12.26,Maharashtra
26.766536,75.837333,26.896536,75.967333,19.37,Rajasthan
12.323225,76.630028,12.343225,76.650028,3.11,Karnataka
15.544419,73.755736,15.624419,73.835736,12.35,Goa
22.75004,75.902847,22.86004,76.012847,16.64,Madhya Pradesh
13.044694,80.26147,13.084694,80.30147,6.21,Tamil Nadu
18.636215,73.751081,18.746215,73.861081,16.85,Maharashtra
22.745536,75.893106,22.805536,75.953106,9.07,Madhya Pradesh
13.026279,80.174568,13.136279,80.284568,17.07,Tamil Nadu
17.440827,78.393391,17.570827,78.523391,19.98,Telengana
11.001852,76.976268,11.021852,76.996268,3.12,Tamil Nadu
12.310972,76.659264,12.330972,76.679264,3.11,Karnataka
13.044694,80.26147,13.064694,80.28147,3.1,Tamil Nadu
13.054347,80.257221,13.064347,80.267221,1.55,Tamil Nadu
11.02091,76.940432,11.10091,77.020432,12.46,Tamil Nadu
